Date,Unit,DayOfWeek,IsHoliday,HolidayName,HolidayType,SurgeriesPerDay,PatientsPerDay,LinenUsage
23/03/2023,MedSurg,Thursday,FALSE,,,0,62,173
23/03/2023,ICU,Thursday,FALSE,,,0,13,68
23/03/2023,Maternity,Thursday,FALSE,,,0,9,29
24/03/2023,OR,Friday,FALSE,,,21,21,381
24/03/2023,MedSurg,Friday,FALSE,,,0,65,195
24/03/2023,ICU,Friday,FALSE,,,0,14,49
24/03/2023,Maternity,Friday,FALSE,,,0,9,40
25/03/2023,OR,Saturday,FALSE,,,5,5,89
25/03/2023,MedSurg,Saturday,FALSE,,,0,55,178
25/03/2023,ICU,Saturday,FALSE,,,0,12,61
25/03/2023,Maternity,Saturday,FALSE,,,0,8,23
26/03/2023,OR,Sunday,FALSE,,,4,4,72
26/03/2023,MedSurg,Sunday,FALSE,,,0,63,202
26/03/2023,ICU,Sunday,FALSE,,,0,13,77
26/03/2023,Maternity,Sunday,FALSE,,,0,9,29
27/03/2023,OR,Monday,FALSE,,,15,15,282
27/03/2023,MedSurg,Monday,FALSE,,,0,71,215
27/03/2023,ICU,Monday,FALSE,,,0,15,68
27/03/2023,Maternity,Monday,FALSE,,,0,10,39
28/03/2023,OR,Tuesday,FALSE,,,15,15,278
28/03/2023,MedSurg,Tuesday,FALSE,,,0,63,197
28/03/2023,ICU,Tuesday,FALSE,,,0,13,57
28/03/2023,Maternity,Tuesday,FALSE,,,0,9,29
29/03/2023,OR,Wednesday,FALSE,,,20,20,363
29/03/2023,MedSurg,Wednesday,FALSE,,,0,70,218
29/03/2023,ICU,Wednesday,FALSE,,,0,15,58
29/03/2023,Maternity,Wednesday,FALSE,,,0,10,21
30/03/2023,OR,Thursday,FALSE,,,17,17,301
30/03/2023,MedSurg,Thursday,FALSE,,,0,78,227
30/03/2023,ICU,Thursday,FALSE,,,0,16,68
30/03/2023,Maternity,Thursday,FALSE,,,0,11,31
31/03/2023,OR,Friday,FALSE,,,17,17,300
31/03/2023,MedSurg,Friday,FALSE,,,0,64,207
31/03/2023,ICU,Friday,FALSE,,,0,14,46
31/03/2023,Maternity,Friday,FALSE,,,0,9,33
01/04/2023,OR,Saturday,FALSE,,,6,6,112
01/04/2023,MedSurg,Saturday,FALSE,,,0,69,216
01/04/2023,ICU,Saturday,FALSE,,,0,15,61
01/04/2023,Maternity,Saturday,FALSE,,,0,10,38
02/04/2023,OR,Sunday,FALSE,,,8,8,133
02/04/2023,MedSurg,Sunday,FALSE,,,0,59,194
02/04/2023,ICU,Sunday,FALSE,,,0,12,46
02/04/2023,Maternity,Sunday,FALSE,,,0,8,25
03/04/2023,OR,Monday,FALSE,,,20,20,347
03/04/2023,MedSurg,Monday,FALSE,,,0,72,223
03/04/2023,ICU,Monday,FALSE,,,0,15,73
03/04/2023,Maternity,Monday,FALSE,,,0,10,34
04/04/2023,OR,Tuesday,FALSE,,,21,21,365
04/04/2023,MedSurg,Tuesday,FALSE,,,0,72,222
04/04/2023,ICU,Tuesday,FALSE,,,0,15,53
04/04/2023,Maternity,Tuesday,FALSE,,,0,10,24
05/04/2023,OR,Wednesday,FALSE,,,21,21,368
05/04/2023,MedSurg,Wednesday,FALSE,,,0,65,201
05/04/2023,ICU,Wednesday,FALSE,,,0,13,40
05/04/2023,Maternity,Wednesday,FALSE,,,0,9,34
06/04/2023,OR,Thursday,FALSE,,,15,15,277
06/04/2023,MedSurg,Thursday,FALSE,,,0,63,187
06/04/2023,ICU,Thursday,FALSE,,,0,13,52
06/04/2023,Maternity,Thursday,FALSE,,,0,9,31
07/04/2023,OR,Friday,TRUE,Good Friday,Statutory,4,4,67
07/04/2023,MedSurg,Friday,TRUE,Good Friday,Statutory,0,60,190
07/04/2023,ICU,Friday,TRUE,Good Friday,Statutory,0,14,81
07/04/2023,Maternity,Friday,TRUE,Good Friday,Statutory,0,8,34
08/04/2023,OR,Saturday,FALSE,,,8,8,142
08/04/2023,MedSurg,Saturday,FALSE,,,0,61,198
08/04/2023,ICU,Saturday,FALSE,,,0,13,57
08/04/2023,Maternity,Saturday,FALSE,,,0,9,32
09/04/2023,OR,Sunday,FALSE,,,3,3,53
09/04/2023,MedSurg,Sunday,FALSE,,,0,70,222
09/04/2023,ICU,Sunday,FALSE,,,0,15,69
09/04/2023,Maternity,Sunday,FALSE,,,0,10,32
10/04/2023,OR,Monday,TRUE,Easter Monday,Public,10,10,177
10/04/2023,MedSurg,Monday,TRUE,Easter Monday,Public,0,69,214
10/04/2023,ICU,Monday,TRUE,Easter Monday,Public,0,15,65
10/04/2023,Maternity,Monday,TRUE,Easter Monday,Public,0,10,35
11/04/2023,OR,Tuesday,FALSE,,,19,19,350
11/04/2023,MedSurg,Tuesday,FALSE,,,0,69,207
11/04/2023,ICU,Tuesday,FALSE,,,0,14,64
11/04/2023,Maternity,Tuesday,FALSE,,,0,10,48
12/04/2023,OR,Wednesday,FALSE,,,15,15,265
12/04/2023,MedSurg,Wednesday,FALSE,,,0,59,191
12/04/2023,ICU,Wednesday,FALSE,,,0,12,44
12/04/2023,Maternity,Wednesday,FALSE,,,0,8,26
13/04/2023,OR,Thursday,FALSE,,,20,20,355
13/04/2023,MedSurg,Thursday,FALSE,,,0,76,240
13/04/2023,ICU,Thursday,FALSE,,,0,16,74
13/04/2023,Maternity,Thursday,FALSE,,,0,11,25
14/04/2023,OR,Friday,FALSE,,,20,20,360
14/04/2023,MedSurg,Friday,FALSE,,,0,71,218
14/04/2023,ICU,Friday,FALSE,,,0,14,66
14/04/2023,Maternity,Friday,FALSE,,,0,10,31
15/04/2023,OR,Saturday,FALSE,,,8,8,143
15/04/2023,MedSurg,Saturday,FALSE,,,0,69,206
15/04/2023,ICU,Saturday,FALSE,,,0,14,73
15/04/2023,Maternity,Saturday,FALSE,,,0,10,44
16/04/2023,OR,Sunday,FALSE,,,3,3,56
16/04/2023,MedSurg,Sunday,FALSE,,,0,60,182
16/04/2023,ICU,Sunday,FALSE,,,0,12,68
16/04/2023,Maternity,Sunday,FALSE,,,0,8,28
17/04/2023,OR,Monday,FALSE,,,15,15,267
17/04/2023,MedSurg,Monday,FALSE,,,0,67,203
17/04/2023,ICU,Monday,FALSE,,,0,14,78
17/04/2023,Maternity,Monday,FALSE,,,0,9,30
18/04/2023,OR,Tuesday,FALSE,,,17,17,311
18/04/2023,MedSurg,Tuesday,FALSE,,,0,68,216
18/04/2023,ICU,Tuesday,FALSE,,,0,14,66
18/04/2023,Maternity,Tuesday,FALSE,,,0,10,31
19/04/2023,OR,Wednesday,FALSE,,,15,15,276
19/04/2023,MedSurg,Wednesday,FALSE,,,0,69,225
19/04/2023,ICU,Wednesday,FALSE,,,0,14,74
19/04/2023,Maternity,Wednesday,FALSE,,,0,10,38
20/04/2023,OR,Thursday,FALSE,,,15,15,269
20/04/2023,MedSurg,Thursday,FALSE,,,0,71,223
20/04/2023,ICU,Thursday,FALSE,,,0,14,84
20/04/2023,Maternity,Thursday,FALSE,,,0,10,39
21/04/2023,OR,Friday,FALSE,,,14,14,239
21/04/2023,MedSurg,Friday,FALSE,,,0,64,210
21/04/2023,ICU,Friday,FALSE,,,0,13,56
21/04/2023,Maternity,Friday,FALSE,,,0,9,30
22/04/2023,OR,Saturday,FALSE,,,6,6,104
22/04/2023,MedSurg,Saturday,FALSE,,,0,66,198
22/04/2023,ICU,Saturday,FALSE,,,0,13,72
22/04/2023,Maternity,Saturday,FALSE,,,0,9,26
23/04/2023,OR,Sunday,FALSE,,,3,3,53
23/04/2023,MedSurg,Sunday,FALSE,,,0,64,196
23/04/2023,ICU,Sunday,FALSE,,,0,13,63
23/04/2023,Maternity,Sunday,FALSE,,,0,9,32
24/04/2023,OR,Monday,FALSE,,,18,18,325
24/04/2023,MedSurg,Monday,FALSE,,,0,67,209
24/04/2023,ICU,Monday,FALSE,,,0,13,69
24/04/2023,Maternity,Monday,FALSE,,,0,9,24
25/04/2023,OR,Tuesday,FALSE,,,21,21,381
25/04/2023,MedSurg,Tuesday,FALSE,,,0,58,177
25/04/2023,ICU,Tuesday,FALSE,,,0,12,38
25/04/2023,Maternity,Tuesday,FALSE,,,0,8,19
26/04/2023,OR,Wednesday,FALSE,,,15,15,273
26/04/2023,MedSurg,Wednesday,FALSE,,,0,73,215
26/04/2023,ICU,Wednesday,FALSE,,,0,15,85
26/04/2023,Maternity,Wednesday,FALSE,,,0,10,33
27/04/2023,OR,Thursday,FALSE,,,17,17,303
27/04/2023,MedSurg,Thursday,FALSE,,,0,71,221
27/04/2023,ICU,Thursday,FALSE,,,0,14,71
27/04/2023,Maternity,Thursday,FALSE,,,0,10,39
28/04/2023,OR,Friday,FALSE,,,19,19,350
28/04/2023,MedSurg,Friday,FALSE,,,0,72,229
28/04/2023,ICU,Friday,FALSE,,,0,14,58
28/04/2023,Maternity,Friday,FALSE,,,0,10,39
29/04/2023,OR,Saturday,FALSE,,,4,4,77
29/04/2023,MedSurg,Saturday,FALSE,,,0,67,225
29/04/2023,ICU,Saturday,FALSE,,,0,13,51
29/04/2023,Maternity,Saturday,FALSE,,,0,9,23
30/04/2023,OR,Sunday,FALSE,,,8,8,133
30/04/2023,MedSurg,Sunday,FALSE,,,0,70,217
30/04/2023,ICU,Sunday,FALSE,,,0,14,68
30/04/2023,Maternity,Sunday,FALSE,,,0,10,22
01/05/2023,OR,Monday,FALSE,,,17,17,296
01/05/2023,MedSurg,Monday,FALSE,,,0,66,206
01/05/2023,ICU,Monday,FALSE,,,0,13,46
01/05/2023,Maternity,Monday,FALSE,,,0,9,30
02/05/2023,OR,Tuesday,FALSE,,,17,17,294
02/05/2023,MedSurg,Tuesday,FALSE,,,0,76,237
02/05/2023,ICU,Tuesday,FALSE,,,0,15,51
02/05/2023,Maternity,Tuesday,FALSE,,,0,11,40
03/05/2023,OR,Wednesday,FALSE,,,19,19,343
03/05/2023,MedSurg,Wednesday,FALSE,,,0,62,194
03/05/2023,ICU,Wednesday,FALSE,,,0,12,57
03/05/2023,Maternity,Wednesday,FALSE,,,0,9,40
04/05/2023,OR,Thursday,FALSE,,,16,16,277
04/05/2023,MedSurg,Thursday,FALSE,,,0,61,185
04/05/2023,ICU,Thursday,FALSE,,,0,12,51
04/05/2023,Maternity,Thursday,FALSE,,,0,9,25
05/05/2023,OR,Friday,FALSE,,,17,17,301
05/05/2023,MedSurg,Friday,FALSE,,,0,67,214
05/05/2023,ICU,Friday,FALSE,,,0,13,52
05/05/2023,Maternity,Friday,FALSE,,,0,9,20
06/05/2023,OR,Saturday,FALSE,,,4,4,65
06/05/2023,MedSurg,Saturday,FALSE,,,0,69,211
06/05/2023,ICU,Saturday,FALSE,,,0,13,52
06/05/2023,Maternity,Saturday,FALSE,,,0,10,43
07/05/2023,OR,Sunday,FALSE,,,7,7,124
07/05/2023,MedSurg,Sunday,FALSE,,,0,80,242
07/05/2023,ICU,Sunday,FALSE,,,0,15,65
07/05/2023,Maternity,Sunday,FALSE,,,0,11,45
08/05/2023,OR,Monday,FALSE,,,20,20,371
08/05/2023,MedSurg,Monday,FALSE,,,0,74,237
08/05/2023,ICU,Monday,FALSE,,,0,14,51
08/05/2023,Maternity,Monday,FALSE,,,0,10,23
09/05/2023,OR,Tuesday,FALSE,,,14,14,259
09/05/2023,MedSurg,Tuesday,FALSE,,,0,71,217
09/05/2023,ICU,Tuesday,FALSE,,,0,14,59
09/05/2023,Maternity,Tuesday,FALSE,,,0,10,30
10/05/2023,OR,Wednesday,FALSE,,,20,20,365
10/05/2023,MedSurg,Wednesday,FALSE,,,0,63,211
10/05/2023,ICU,Wednesday,FALSE,,,0,12,44
10/05/2023,Maternity,Wednesday,FALSE,,,0,9,19
11/05/2023,OR,Thursday,FALSE,,,16,16,283
11/05/2023,MedSurg,Thursday,FALSE,,,0,63,213
11/05/2023,ICU,Thursday,FALSE,,,0,12,67
11/05/2023,Maternity,Thursday,FALSE,,,0,9,40
12/05/2023,OR,Friday,FALSE,,,17,17,308
12/05/2023,MedSurg,Friday,FALSE,,,0,63,196
12/05/2023,ICU,Friday,FALSE,,,0,12,67
12/05/2023,Maternity,Friday,FALSE,,,0,9,27
13/05/2023,OR,Saturday,FALSE,,,6,6,106
13/05/2023,MedSurg,Saturday,FALSE,,,0,72,231
13/05/2023,ICU,Saturday,FALSE,,,0,14,42
13/05/2023,Maternity,Saturday,FALSE,,,0,10,36
14/05/2023,OR,Sunday,FALSE,,,7,7,131
14/05/2023,MedSurg,Sunday,FALSE,,,0,73,225
14/05/2023,ICU,Sunday,FALSE,,,0,14,56
14/05/2023,Maternity,Sunday,FALSE,,,0,10,30
15/05/2023,OR,Monday,FALSE,,,16,16,288
15/05/2023,MedSurg,Monday,FALSE,,,0,73,216
15/05/2023,ICU,Monday,FALSE,,,0,14,49
15/05/2023,Maternity,Monday,FALSE,,,0,10,26
16/05/2023,OR,Tuesday,FALSE,,,14,14,251
16/05/2023,MedSurg,Tuesday,FALSE,,,0,63,191
16/05/2023,ICU,Tuesday,FALSE,,,0,12,72
16/05/2023,Maternity,Tuesday,FALSE,,,0,9,21
17/05/2023,OR,Wednesday,FALSE,,,14,14,261
17/05/2023,MedSurg,Wednesday,FALSE,,,0,60,196
17/05/2023,ICU,Wednesday,FALSE,,,0,11,58
17/05/2023,Maternity,Wednesday,FALSE,,,0,9,43
18/05/2023,OR,Thursday,FALSE,,,14,14,243
18/05/2023,MedSurg,Thursday,FALSE,,,0,68,227
18/05/2023,ICU,Thursday,FALSE,,,0,13,54
18/05/2023,Maternity,Thursday,FALSE,,,0,10,35
19/05/2023,OR,Friday,FALSE,,,17,17,310
19/05/2023,MedSurg,Friday,FALSE,,,0,70,211
19/05/2023,ICU,Friday,FALSE,,,0,13,67
19/05/2023,Maternity,Friday,FALSE,,,0,10,39
20/05/2023,OR,Saturday,FALSE,,,7,7,123
20/05/2023,MedSurg,Saturday,FALSE,,,0,69,219
20/05/2023,ICU,Saturday,FALSE,,,0,13,46
20/05/2023,Maternity,Saturday,FALSE,,,0,10,38
21/05/2023,OR,Sunday,FALSE,,,4,4,66
21/05/2023,MedSurg,Sunday,FALSE,,,0,71,207
21/05/2023,ICU,Sunday,FALSE,,,0,13,53
21/05/2023,Maternity,Sunday,FALSE,,,0,10,39
22/05/2023,OR,Monday,TRUE,Victoria Day,Public,10,10,181
22/05/2023,MedSurg,Monday,TRUE,Victoria Day,Public,0,68,217
22/05/2023,ICU,Monday,TRUE,Victoria Day,Public,0,13,41
22/05/2023,Maternity,Monday,TRUE,Victoria Day,Public,0,10,37
23/05/2023,OR,Tuesday,FALSE,,,19,19,347
23/05/2023,MedSurg,Tuesday,FALSE,,,0,74,230
23/05/2023,ICU,Tuesday,FALSE,,,0,14,59
23/05/2023,Maternity,Tuesday,FALSE,,,0,11,31
24/05/2023,OR,Wednesday,FALSE,,,20,20,351
24/05/2023,MedSurg,Wednesday,FALSE,,,0,72,213
24/05/2023,ICU,Wednesday,FALSE,,,0,13,55
24/05/2023,Maternity,Wednesday,FALSE,,,0,10,39
25/05/2023,OR,Thursday,FALSE,,,20,20,357
25/05/2023,MedSurg,Thursday,FALSE,,,0,59,174
25/05/2023,ICU,Thursday,FALSE,,,0,11,50
25/05/2023,Maternity,Thursday,FALSE,,,0,8,31
26/05/2023,OR,Friday,FALSE,,,20,20,365
26/05/2023,MedSurg,Friday,FALSE,,,0,64,200
26/05/2023,ICU,Friday,FALSE,,,0,12,51
26/05/2023,Maternity,Friday,FALSE,,,0,9,31
27/05/2023,OR,Saturday,FALSE,,,4,4,65
27/05/2023,MedSurg,Saturday,FALSE,,,0,66,188
27/05/2023,ICU,Saturday,FALSE,,,0,12,48
27/05/2023,Maternity,Saturday,FALSE,,,0,10,30
28/05/2023,OR,Sunday,FALSE,,,4,4,81
28/05/2023,MedSurg,Sunday,FALSE,,,0,77,247
28/05/2023,ICU,Sunday,FALSE,,,0,14,62
28/05/2023,Maternity,Sunday,FALSE,,,0,11,46
29/05/2023,OR,Monday,FALSE,,,19,19,343
29/05/2023,MedSurg,Monday,FALSE,,,0,64,199
29/05/2023,ICU,Monday,FALSE,,,0,11,47
29/05/2023,Maternity,Monday,FALSE,,,0,9,34
30/05/2023,OR,Tuesday,FALSE,,,16,16,295
30/05/2023,MedSurg,Tuesday,FALSE,,,0,66,209
30/05/2023,ICU,Tuesday,FALSE,,,0,12,53
30/05/2023,Maternity,Tuesday,FALSE,,,0,10,46
31/05/2023,OR,Wednesday,FALSE,,,16,16,296
31/05/2023,MedSurg,Wednesday,FALSE,,,0,66,216
31/05/2023,ICU,Wednesday,FALSE,,,0,12,42
31/05/2023,Maternity,Wednesday,FALSE,,,0,10,44
01/06/2023,OR,Thursday,FALSE,,,16,16,286
01/06/2023,MedSurg,Thursday,FALSE,,,0,71,213
01/06/2023,ICU,Thursday,FALSE,,,0,13,44
01/06/2023,Maternity,Thursday,FALSE,,,0,10,35
02/06/2023,OR,Friday,FALSE,,,20,20,346
02/06/2023,MedSurg,Friday,FALSE,,,0,65,196
02/06/2023,ICU,Friday,FALSE,,,0,12,67
02/06/2023,Maternity,Friday,FALSE,,,0,9,41
03/06/2023,OR,Saturday,FALSE,,,5,5,86
03/06/2023,MedSurg,Saturday,FALSE,,,0,68,204
03/06/2023,ICU,Saturday,FALSE,,,0,12,65
03/06/2023,Maternity,Saturday,FALSE,,,0,10,28
04/06/2023,OR,Sunday,FALSE,,,7,7,129
04/06/2023,MedSurg,Sunday,FALSE,,,0,60,186
04/06/2023,ICU,Sunday,FALSE,,,0,11,51
04/06/2023,Maternity,Sunday,FALSE,,,0,9,22
05/06/2023,OR,Monday,FALSE,,,14,14,247
05/06/2023,MedSurg,Monday,FALSE,,,0,67,210
05/06/2023,ICU,Monday,FALSE,,,0,12,60
05/06/2023,Maternity,Monday,FALSE,,,0,10,35
06/06/2023,OR,Tuesday,FALSE,,,15,15,275
06/06/2023,MedSurg,Tuesday,FALSE,,,0,73,238
06/06/2023,ICU,Tuesday,FALSE,,,0,13,71
06/06/2023,Maternity,Tuesday,FALSE,,,0,11,32
07/06/2023,OR,Wednesday,FALSE,,,17,17,305
07/06/2023,MedSurg,Wednesday,FALSE,,,0,70,230
07/06/2023,ICU,Wednesday,FALSE,,,0,12,55
07/06/2023,Maternity,Wednesday,FALSE,,,0,10,39
08/06/2023,OR,Thursday,FALSE,,,15,15,262
08/06/2023,MedSurg,Thursday,FALSE,,,0,65,191
08/06/2023,ICU,Thursday,FALSE,,,0,11,53
08/06/2023,Maternity,Thursday,FALSE,,,0,10,37
09/06/2023,OR,Friday,FALSE,,,20,20,343
09/06/2023,MedSurg,Friday,FALSE,,,0,71,207
09/06/2023,ICU,Friday,FALSE,,,0,12,44
09/06/2023,Maternity,Friday,FALSE,,,0,10,42
10/06/2023,OR,Saturday,FALSE,,,5,5,88
10/06/2023,MedSurg,Saturday,FALSE,,,0,71,222
10/06/2023,ICU,Saturday,FALSE,,,0,12,50
10/06/2023,Maternity,Saturday,FALSE,,,0,10,42
11/06/2023,OR,Sunday,FALSE,,,8,8,146
11/06/2023,MedSurg,Sunday,FALSE,,,0,69,215
11/06/2023,ICU,Sunday,FALSE,,,0,12,58
11/06/2023,Maternity,Sunday,FALSE,,,0,10,45
12/06/2023,OR,Monday,FALSE,,,16,16,291
12/06/2023,MedSurg,Monday,FALSE,,,0,70,213
12/06/2023,ICU,Monday,FALSE,,,0,12,58
12/06/2023,Maternity,Monday,FALSE,,,0,10,27
13/06/2023,OR,Tuesday,FALSE,,,20,20,359
13/06/2023,MedSurg,Tuesday,FALSE,,,0,72,222
13/06/2023,ICU,Tuesday,FALSE,,,0,12,50
13/06/2023,Maternity,Tuesday,FALSE,,,0,11,48
14/06/2023,OR,Wednesday,FALSE,,,20,20,377
14/06/2023,MedSurg,Wednesday,FALSE,,,0,62,190
14/06/2023,ICU,Wednesday,FALSE,,,0,11,59
14/06/2023,Maternity,Wednesday,FALSE,,,0,9,27
15/06/2023,OR,Thursday,FALSE,,,15,15,265
15/06/2023,MedSurg,Thursday,FALSE,,,0,63,192
15/06/2023,ICU,Thursday,FALSE,,,0,11,61
15/06/2023,Maternity,Thursday,FALSE,,,0,9,42
16/06/2023,OR,Friday,FALSE,,,15,15,276
16/06/2023,MedSurg,Friday,FALSE,,,0,69,201
16/06/2023,ICU,Friday,FALSE,,,0,12,45
16/06/2023,Maternity,Friday,FALSE,,,0,10,51
17/06/2023,OR,Saturday,FALSE,,,5,5,82
17/06/2023,MedSurg,Saturday,FALSE,,,0,75,250
17/06/2023,ICU,Saturday,FALSE,,,0,13,57
17/06/2023,Maternity,Saturday,FALSE,,,0,11,21
18/06/2023,OR,Sunday,FALSE,,,7,7,135
18/06/2023,MedSurg,Sunday,FALSE,,,0,65,197
18/06/2023,ICU,Sunday,FALSE,,,0,11,31
18/06/2023,Maternity,Sunday,FALSE,,,0,10,35
19/06/2023,OR,Monday,FALSE,,,18,18,307
19/06/2023,MedSurg,Monday,FALSE,,,0,60,178
19/06/2023,ICU,Monday,FALSE,,,0,10,45
19/06/2023,Maternity,Monday,FALSE,,,0,9,31
20/06/2023,OR,Tuesday,FALSE,,,14,14,253
20/06/2023,MedSurg,Tuesday,FALSE,,,0,72,231
20/06/2023,ICU,Tuesday,FALSE,,,0,12,58
20/06/2023,Maternity,Tuesday,FALSE,,,0,11,40
21/06/2023,OR,Wednesday,FALSE,,,19,19,349
21/06/2023,MedSurg,Wednesday,FALSE,,,0,64,200
21/06/2023,ICU,Wednesday,FALSE,,,0,11,59
21/06/2023,Maternity,Wednesday,FALSE,,,0,10,43
22/06/2023,OR,Thursday,FALSE,,,14,14,248
22/06/2023,MedSurg,Thursday,FALSE,,,0,63,194
22/06/2023,ICU,Thursday,FALSE,,,0,11,39
22/06/2023,Maternity,Thursday,FALSE,,,0,9,33
23/06/2023,OR,Friday,FALSE,,,18,18,317
23/06/2023,MedSurg,Friday,FALSE,,,0,53,173
23/06/2023,ICU,Friday,FALSE,,,0,9,26
23/06/2023,Maternity,Friday,FALSE,,,0,8,15
24/06/2023,OR,Saturday,FALSE,,,6,6,106
24/06/2023,MedSurg,Saturday,FALSE,,,0,65,211
24/06/2023,ICU,Saturday,FALSE,,,0,11,41
24/06/2023,Maternity,Saturday,FALSE,,,0,10,36
25/06/2023,OR,Sunday,FALSE,,,6,6,105
25/06/2023,MedSurg,Sunday,FALSE,,,0,68,213
25/06/2023,ICU,Sunday,FALSE,,,0,11,51
25/06/2023,Maternity,Sunday,FALSE,,,0,10,46
26/06/2023,OR,Monday,FALSE,,,20,20,379
26/06/2023,MedSurg,Monday,FALSE,,,0,60,168
26/06/2023,ICU,Monday,FALSE,,,0,10,23
26/06/2023,Maternity,Monday,FALSE,,,0,9,31
27/06/2023,OR,Tuesday,FALSE,,,21,21,388
27/06/2023,MedSurg,Tuesday,FALSE,,,0,69,218
27/06/2023,ICU,Tuesday,FALSE,,,0,11,48
27/06/2023,Maternity,Tuesday,FALSE,,,0,10,36
28/06/2023,OR,Wednesday,FALSE,,,16,16,285
28/06/2023,MedSurg,Wednesday,FALSE,,,0,60,186
28/06/2023,ICU,Wednesday,FALSE,,,0,10,41
28/06/2023,Maternity,Wednesday,FALSE,,,0,9,38
29/06/2023,OR,Thursday,FALSE,,,14,14,258
29/06/2023,MedSurg,Thursday,FALSE,,,0,62,185
29/06/2023,ICU,Thursday,FALSE,,,0,10,56
29/06/2023,Maternity,Thursday,FALSE,,,0,9,30
30/06/2023,OR,Friday,FALSE,,,20,20,359
30/06/2023,MedSurg,Friday,FALSE,,,0,60,174
30/06/2023,ICU,Friday,FALSE,,,0,10,35
30/06/2023,Maternity,Friday,FALSE,,,0,9,40
01/07/2023,OR,Saturday,TRUE,Canada Day,Statutory,2,2,37
01/07/2023,MedSurg,Saturday,TRUE,Canada Day,Statutory,0,55,177
01/07/2023,ICU,Saturday,TRUE,Canada Day,Statutory,0,10,44
01/07/2023,Maternity,Saturday,TRUE,Canada Day,Statutory,0,8,11
02/07/2023,OR,Sunday,FALSE,,,5,5,88
02/07/2023,MedSurg,Sunday,FALSE,,,0,56,175
02/07/2023,ICU,Sunday,FALSE,,,0,9,52
02/07/2023,Maternity,Sunday,FALSE,,,0,9,30
03/07/2023,OR,Monday,FALSE,,,20,20,352
03/07/2023,MedSurg,Monday,FALSE,,,0,62,178
03/07/2023,ICU,Monday,FALSE,,,0,10,46
03/07/2023,Maternity,Monday,FALSE,,,0,9,27
04/07/2023,OR,Tuesday,FALSE,,,17,17,302
04/07/2023,MedSurg,Tuesday,FALSE,,,0,62,185
04/07/2023,ICU,Tuesday,FALSE,,,0,10,48
04/07/2023,Maternity,Tuesday,FALSE,,,0,9,34
05/07/2023,OR,Wednesday,FALSE,,,17,17,316
05/07/2023,MedSurg,Wednesday,FALSE,,,0,62,178
05/07/2023,ICU,Wednesday,FALSE,,,0,10,45
05/07/2023,Maternity,Wednesday,FALSE,,,0,9,32
06/07/2023,OR,Thursday,FALSE,,,19,19,323
06/07/2023,MedSurg,Thursday,FALSE,,,0,65,221
06/07/2023,ICU,Thursday,FALSE,,,0,10,47
06/07/2023,Maternity,Thursday,FALSE,,,0,10,28
07/07/2023,OR,Friday,FALSE,,,14,14,249
07/07/2023,MedSurg,Friday,FALSE,,,0,55,171
07/07/2023,ICU,Friday,FALSE,,,0,9,32
07/07/2023,Maternity,Friday,FALSE,,,0,8,19
08/07/2023,OR,Saturday,FALSE,,,4,4,71
08/07/2023,MedSurg,Saturday,FALSE,,,0,66,194
08/07/2023,ICU,Saturday,FALSE,,,0,11,53
08/07/2023,Maternity,Saturday,FALSE,,,0,10,37
09/07/2023,OR,Sunday,FALSE,,,8,8,155
09/07/2023,MedSurg,Sunday,FALSE,,,0,66,202
09/07/2023,ICU,Sunday,FALSE,,,0,11,52
09/07/2023,Maternity,Sunday,FALSE,,,0,10,29
10/07/2023,OR,Monday,FALSE,,,20,20,346
10/07/2023,MedSurg,Monday,FALSE,,,0,62,186
10/07/2023,ICU,Monday,FALSE,,,0,10,50
10/07/2023,Maternity,Monday,FALSE,,,0,10,33
11/07/2023,OR,Tuesday,FALSE,,,21,21,381
11/07/2023,MedSurg,Tuesday,FALSE,,,0,66,206
11/07/2023,ICU,Tuesday,FALSE,,,0,10,46
11/07/2023,Maternity,Tuesday,FALSE,,,0,10,44
12/07/2023,OR,Wednesday,FALSE,,,19,19,336
12/07/2023,MedSurg,Wednesday,FALSE,,,0,63,190
12/07/2023,ICU,Wednesday,FALSE,,,0,10,52
12/07/2023,Maternity,Wednesday,FALSE,,,0,10,36
13/07/2023,OR,Thursday,FALSE,,,20,20,352
13/07/2023,MedSurg,Thursday,FALSE,,,0,73,223
13/07/2023,ICU,Thursday,FALSE,,,0,11,56
13/07/2023,Maternity,Thursday,FALSE,,,0,11,30
14/07/2023,OR,Friday,FALSE,,,18,18,319
14/07/2023,MedSurg,Friday,FALSE,,,0,69,232
14/07/2023,ICU,Friday,FALSE,,,0,11,31
14/07/2023,Maternity,Friday,FALSE,,,0,11,43
15/07/2023,OR,Saturday,FALSE,,,3,3,40
15/07/2023,MedSurg,Saturday,FALSE,,,0,67,193
15/07/2023,ICU,Saturday,FALSE,,,0,11,44
15/07/2023,Maternity,Saturday,FALSE,,,0,10,37
16/07/2023,OR,Sunday,FALSE,,,4,4,67
16/07/2023,MedSurg,Sunday,FALSE,,,0,56,176
16/07/2023,ICU,Sunday,FALSE,,,0,9,35
16/07/2023,Maternity,Sunday,FALSE,,,0,9,41
17/07/2023,OR,Monday,FALSE,,,21,21,382
17/07/2023,MedSurg,Monday,FALSE,,,0,63,200
17/07/2023,ICU,Monday,FALSE,,,0,10,50
17/07/2023,Maternity,Monday,FALSE,,,0,10,31
18/07/2023,OR,Tuesday,FALSE,,,14,14,253
